id;key;relativeFilePath;fileFormat;lineNumber;locator;sourceText;translatedText;techHash;placeholders;placeholderCheck;translationMethod;isHumanTranslation;status;context;stringType
24019;format;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_SALESMEN_NOVICES.value.format;skills;;a658279f9b983958149f31e4d8487673;[];true;auto_extracted;false;new;game data text;sentence
24020;compendium_section;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_SALESMEN_NOVICES.value.compendium_section;codex;;ff9b12992f3d239c654cc1ff12ca373e;[];true;auto_extracted;false;new;game data text;sentence
24021;category;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_SALESMEN_NOVICES.value.tags[0].category;trading skill;;1d14cbae883390161ba1bc98e0e1ae6c;[];true;auto_extracted;false;new;game data text;sentence
24022;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_COMBAT_MASONRY.value.type;cycle;;9a4c07402cc2f3740fb5849a16920e13;[];true;auto_extracted;false;new;game data text;sentence
24023;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_UNDEAD_KILLED.value.type;sum;;1d623b89683f9ce4e074de1676d12416;[];true;auto_extracted;false;new;game data text;sentence
24024;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_BEASTS_KILLED.value.type;sum;;1d623b89683f9ce4e074de1676d12416;[];true;auto_extracted;false;new;game data text;sentence
24025;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_DEMONS_KILLED.value.type;sum;;1d623b89683f9ce4e074de1676d12416;[];true;auto_extracted;false;new;game data text;sentence
24026;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_KEYLOCK_ALLKEYS.value.type;cycle;;9a4c07402cc2f3740fb5849a16920e13;[];true;auto_extracted;false;new;game data text;sentence
24027;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_COOK_MEALS.value.type;cycle;;9a4c07402cc2f3740fb5849a16920e13;[];true;auto_extracted;false;new;game data text;sentence
24028;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_ATTACKS_PARRIES.value.type;cycle;;9a4c07402cc2f3740fb5849a16920e13;[];true;auto_extracted;false;new;game data text;sentence
24029;name;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_ATTACKS_PARRIES.value.tags[0].name;ATTACKS;;cad23f344fe6a8017ece28080c181d5f;[];true;auto_extracted;false;new;game data text;sentence
24030;name;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_ATTACKS_PARRIES.value.tags[1].name;PARRIES;;7e9895cd1662722876a64cdd6b2a34c9;[];true;auto_extracted;false;new;game data text;sentence
24031;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_DMG_PARRIES.value.type;cycle;;9a4c07402cc2f3740fb5849a16920e13;[];true;auto_extracted;false;new;game data text;sentence
24032;type;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_JEWEL_RECRUITS.value.type;cycle;;9a4c07402cc2f3740fb5849a16920e13;[];true;auto_extracted;false;new;game data text;sentence
24033;name;data/compendium/events.json;json;-1;root.custom_tags.CUSTOM_JEWEL_RECRUITS.value.tags[0].name;RECRUITED;;bf56e769cf3db10e04e474b3979f3548;[];true;auto_extracted;false;new;game data text;sentence
24034;species;data/compendium/monsters.json;json;-1;root.monsters.human.stats.species;humanoid;;9a3c6698522579630bc5b5ace8ae492d;[];true;auto_extracted;false;new;game data text;sentence
24035;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[0];human0;;581b36960480b0944b75bdc2a1623aab;[];true;auto_extracted;false;new;game data text;sentence
24036;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[1];human1;;d44eff264080ce34b22e7ee1ee487812;[];true;auto_extracted;false;new;game data text;sentence
24037;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[2];human2;;73fb2f76ae47344592d308417d96e250;[];true;auto_extracted;false;new;game data text;sentence
24038;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[3];human3;;ce533c58cb7963496fe819983a7d6f53;[];true;auto_extracted;false;new;game data text;sentence
24039;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[4];human4;;c39fe3f2dfa3c2152b2653b5b5ed9570;[];true;auto_extracted;false;new;game data text;sentence
24040;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[5];human5;;83c9b068b6586a4a2a97c935403d782f;[];true;auto_extracted;false;new;game data text;sentence
24041;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[6];human6;;0ed4b0072a96d2e96ecbae120fafbcc1;[];true;auto_extracted;false;new;game data text;sentence
24042;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[7];human7;;306c9e06d45fae9d7e524c3bbb1022de;[];true;auto_extracted;false;new;game data text;sentence
24043;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[8];human8;;f5c878708b896667bd02286549f1ff05;[];true;auto_extracted;false;new;game data text;sentence
24044;models;data/compendium/monsters.json;json;-1;root.monsters.human.models[9];human9;;3917e921bbe7def6c11198718c437809;[];true;auto_extracted;false;new;game data text;sentence
24045;species;data/compendium/monsters.json;json;-1;root.monsters.rat.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24046;models;data/compendium/monsters.json;json;-1;root.monsters.rat.models[0];rat0;;23552513f2da2f6fa4b660afe7c53b2b;[];true;auto_extracted;false;new;game data text;sentence
24047;type;data/compendium/monsters.json;json;-1;root.monsters.algernon.type;rat;;e756f6aafafdef4debdb5e49bcbd3f11;[];true;auto_extracted;false;new;game data text;sentence
24048;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.algernon.unique_npc;algernon;;ccb5a824ac9ef5ca577660ab5a740183;[];true;auto_extracted;false;new;game data text;sentence
24049;species;data/compendium/monsters.json;json;-1;root.monsters.algernon.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24050;models;data/compendium/monsters.json;json;-1;root.monsters.algernon.models[0];algernon;;ccb5a824ac9ef5ca577660ab5a740183;[];true;auto_extracted;false;new;game data text;sentence
24051;species;data/compendium/monsters.json;json;-1;root.monsters.goblin.stats.species;humanoid;;9a3c6698522579630bc5b5ace8ae492d;[];true;auto_extracted;false;new;game data text;sentence
24052;models;data/compendium/monsters.json;json;-1;root.monsters.goblin.models[0];goblin0;;f8ec98bf7de57925b64dde60c548b9e6;[];true;auto_extracted;false;new;game data text;sentence
24053;models;data/compendium/monsters.json;json;-1;root.monsters.goblin.models[1];goblin1;;2f101a77b59b95460fd8215ce33cb859;[];true;auto_extracted;false;new;game data text;sentence
24054;models;data/compendium/monsters.json;json;-1;root.monsters.goblin.models[2];goblin2;;a1ef29abc5a3c064e8e81e8502cc9a89;[];true;auto_extracted;false;new;game data text;sentence
24055;models;data/compendium/monsters.json;json;-1;root.monsters.goblin.models[3];goblin3;;0e6bed183aa3a7ccf1246669fc70953e;[];true;auto_extracted;false;new;game data text;sentence
24056;models;data/compendium/monsters.json;json;-1;root.monsters.goblin.models[4];goblin4;;0065d3d91bc7bdff02dc341e951a1a1b;[];true;auto_extracted;false;new;game data text;sentence
24057;models;data/compendium/monsters.json;json;-1;root.monsters.goblin.models[5];goblin5;;ba7828af460c19797918bf4b9966c860;[];true;auto_extracted;false;new;game data text;sentence
24058;type;data/compendium/monsters.json;json;-1;root.monsters.potato king.type;goblin;;62b39a8bd03262744613b0bde3e51efa;[];true;auto_extracted;false;new;game data text;sentence
24059;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.potato king.unique_npc;potato king;;71b6609830528e82cd03f0bb25d6db43;[];true;auto_extracted;false;new;game data text;sentence
24060;species;data/compendium/monsters.json;json;-1;root.monsters.potato king.stats.species;humanoid;;9a3c6698522579630bc5b5ace8ae492d;[];true;auto_extracted;false;new;game data text;sentence
24061;models;data/compendium/monsters.json;json;-1;root.monsters.potato king.models[0];potatoking;;3554507b271f11db9cbb7cd10408cea4;[];true;auto_extracted;false;new;game data text;sentence
24062;species;data/compendium/monsters.json;json;-1;root.monsters.slime.stats.species;elemental;;855889a1a0c753e2fb6e825a4195d674;[];true;auto_extracted;false;new;game data text;sentence
24063;models;data/compendium/monsters.json;json;-1;root.monsters.slime.models[0];slime0;;6ce19c8ab9ebd11344698603dcc2d51f;[];true;auto_extracted;false;new;game data text;sentence
24064;models;data/compendium/monsters.json;json;-1;root.monsters.slime.models[1];slime1;;31a874c68c40bbd55e589c6bf5102342;[];true;auto_extracted;false;new;game data text;sentence
24065;models;data/compendium/monsters.json;json;-1;root.monsters.slime.models[2];slime2;;69138eadc11431b071b8f7f3b5a959c9;[];true;auto_extracted;false;new;game data text;sentence
24066;models;data/compendium/monsters.json;json;-1;root.monsters.slime.models[3];slime3;;857a2bcc8a91046311b927a8f70b4e9c;[];true;auto_extracted;false;new;game data text;sentence
24067;models;data/compendium/monsters.json;json;-1;root.monsters.slime.models[4];slime4;;f06b613be5a669f6d937f6edcd06d00d;[];true;auto_extracted;false;new;game data text;sentence
24068;species;data/compendium/monsters.json;json;-1;root.monsters.troll.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24069;models;data/compendium/monsters.json;json;-1;root.monsters.troll.models[0];troll0;;07498573ab4a2da8e40d2258672c6e62;[];true;auto_extracted;false;new;game data text;sentence
24070;type;data/compendium/monsters.json;json;-1;root.monsters.thumpus.type;troll;;9aeaed51f2b0f6680c4ed4b07fb1a83c;[];true;auto_extracted;false;new;game data text;sentence
24071;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.thumpus.unique_npc;thumpus;;e7eb1ee2b670cbec1a7708bb2947fe0a;[];true;auto_extracted;false;new;game data text;sentence
24072;species;data/compendium/monsters.json;json;-1;root.monsters.thumpus.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24073;models;data/compendium/monsters.json;json;-1;root.monsters.thumpus.models[0];thumpus;;e7eb1ee2b670cbec1a7708bb2947fe0a;[];true;auto_extracted;false;new;game data text;sentence
24074;species;data/compendium/monsters.json;json;-1;root.monsters.spider.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24075;models;data/compendium/monsters.json;json;-1;root.monsters.spider.models[0];spider0;;4189eb7a5ea17b4e811033f5c0bedfee;[];true;auto_extracted;false;new;game data text;sentence
24076;type;data/compendium/monsters.json;json;-1;root.monsters.crab.type;spider;;f1a81d782dea6a19bdca383bffe68452;[];true;auto_extracted;false;new;game data text;sentence
24077;species;data/compendium/monsters.json;json;-1;root.monsters.crab.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24078;type;data/compendium/monsters.json;json;-1;root.monsters.shelob.type;spider;;f1a81d782dea6a19bdca383bffe68452;[];true;auto_extracted;false;new;game data text;sentence
24079;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.shelob.unique_npc;shelob;;094dc4766f6db1fc340a656bfbe7477d;[];true;auto_extracted;false;new;game data text;sentence
24080;species;data/compendium/monsters.json;json;-1;root.monsters.shelob.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24081;models;data/compendium/monsters.json;json;-1;root.monsters.shelob.models[0];shelob;;094dc4766f6db1fc340a656bfbe7477d;[];true;auto_extracted;false;new;game data text;sentence
24082;type;data/compendium/monsters.json;json;-1;root.monsters.bubbles.type;spider;;f1a81d782dea6a19bdca383bffe68452;[];true;auto_extracted;false;new;game data text;sentence
24083;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.bubbles.unique_npc;bubbles;;fe75bd065ff48b91c35fe8ff842f986c;[];true;auto_extracted;false;new;game data text;sentence
24084;species;data/compendium/monsters.json;json;-1;root.monsters.bubbles.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24085;species;data/compendium/monsters.json;json;-1;root.monsters.ghoul.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24086;models;data/compendium/monsters.json;json;-1;root.monsters.ghoul.models[0];ghoul0;;e8eba37c29b2f808e843c2060961d06b;[];true;auto_extracted;false;new;game data text;sentence
24087;type;data/compendium/monsters.json;json;-1;root.monsters.coral grimes.type;ghoul;;65fa18d1e48eb9bf8844df126d662fc0;[];true;auto_extracted;false;new;game data text;sentence
24088;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.coral grimes.unique_npc;coral grimes;;d2304e4fc981d98585a29108820ebf59;[];true;auto_extracted;false;new;game data text;sentence
24089;species;data/compendium/monsters.json;json;-1;root.monsters.coral grimes.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24090;models;data/compendium/monsters.json;json;-1;root.monsters.coral grimes.models[0];coralgrimes;;fbf01bb115ff1255e94055a7639860ca;[];true;auto_extracted;false;new;game data text;sentence
24091;type;data/compendium/monsters.json;json;-1;root.monsters.enslaved ghoul.type;ghoul;;65fa18d1e48eb9bf8844df126d662fc0;[];true;auto_extracted;false;new;game data text;sentence
24092;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.enslaved ghoul.unique_npc;enslaved ghoul;;87cd98d77f09a948a7dc895c03ba3234;[];true;auto_extracted;false;new;game data text;sentence
24093;species;data/compendium/monsters.json;json;-1;root.monsters.enslaved ghoul.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24094;models;data/compendium/monsters.json;json;-1;root.monsters.enslaved ghoul.models[0];ghoul1;;4e178a203450cebde13606d02b67b57a;[];true;auto_extracted;false;new;game data text;sentence
24095;species;data/compendium/monsters.json;json;-1;root.monsters.skeleton.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24096;models;data/compendium/monsters.json;json;-1;root.monsters.skeleton.models[0];skeleton0;;41d970751b7b5d52d22e0e27a6d9d765;[];true;auto_extracted;false;new;game data text;sentence
24097;models;data/compendium/monsters.json;json;-1;root.monsters.skeleton.models[1];skeleton1;;f24ebd8c053c5b6f3d999be34aa25251;[];true;auto_extracted;false;new;game data text;sentence
24098;models;data/compendium/monsters.json;json;-1;root.monsters.skeleton.models[2];skeleton2;;031a19b2bd72e17d560581ccf62eb397;[];true;auto_extracted;false;new;game data text;sentence
24099;type;data/compendium/monsters.json;json;-1;root.monsters.funny bones.type;skeleton;;84df077bcb1bd39ab1a3294de0cf655b;[];true;auto_extracted;false;new;game data text;sentence
24100;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.funny bones.unique_npc;funny bones;;90c862ae5df625b3de9763b09b18ec4e;[];true;auto_extracted;false;new;game data text;sentence
24101;species;data/compendium/monsters.json;json;-1;root.monsters.funny bones.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24102;models;data/compendium/monsters.json;json;-1;root.monsters.funny bones.models[0];funnybones;;d4f6f5c50924dc9abe398cec19aab748;[];true;auto_extracted;false;new;game data text;sentence
24103;species;data/compendium/monsters.json;json;-1;root.monsters.scorpion.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24104;models;data/compendium/monsters.json;json;-1;root.monsters.scorpion.models[0];scorpion0;;9d61acc3812a3d66190ff200f86b0ce3;[];true;auto_extracted;false;new;game data text;sentence
24105;type;data/compendium/monsters.json;json;-1;root.monsters.skrabblag.type;scorpion;;3f8da8d150df71f64db5f8e96438c567;[];true;auto_extracted;false;new;game data text;sentence
24106;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.skrabblag.unique_npc;skrabblag;;1588ba332b4faee697d751a7f28a9d7f;[];true;auto_extracted;false;new;game data text;sentence
24107;species;data/compendium/monsters.json;json;-1;root.monsters.skrabblag.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24108;models;data/compendium/monsters.json;json;-1;root.monsters.skrabblag.models[0];skrabblagg;;b4bcd5303c8a4a6955258fc888c0f914;[];true;auto_extracted;false;new;game data text;sentence
24109;species;data/compendium/monsters.json;json;-1;root.monsters.imp.stats.species;demonoid;;cb7e4cb4fe602b07ee5d8c40ad644722;[];true;auto_extracted;false;new;game data text;sentence
24110;models;data/compendium/monsters.json;json;-1;root.monsters.imp.models[0];imp0;;81a62ea38d8eda885763849dadbfd4ef;[];true;auto_extracted;false;new;game data text;sentence
24111;species;data/compendium/monsters.json;json;-1;root.monsters.gnome.stats.species;humanoid;;9a3c6698522579630bc5b5ace8ae492d;[];true;auto_extracted;false;new;game data text;sentence
24112;models;data/compendium/monsters.json;json;-1;root.monsters.gnome.models[0];gnome0;;64080b871011882c66fcc949f41e0f55;[];true;auto_extracted;false;new;game data text;sentence
24113;models;data/compendium/monsters.json;json;-1;root.monsters.gnome.models[1];gnome1;;866c1bbd06cf080b245bb29b1e850e16;[];true;auto_extracted;false;new;game data text;sentence
24114;type;data/compendium/monsters.json;json;-1;root.monsters.gnome thief.type;gnome;;a9c52a81dac874d70c2a9bfb9bcc4ac1;[];true;auto_extracted;false;new;game data text;sentence
24115;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.gnome thief.unique_npc;gnome thief;;4929ec0e676415e573280b18bbca2f4e;[];true;auto_extracted;false;new;game data text;sentence
24116;species;data/compendium/monsters.json;json;-1;root.monsters.gnome thief.stats.species;humanoid;;9a3c6698522579630bc5b5ace8ae492d;[];true;auto_extracted;false;new;game data text;sentence
24117;species;data/compendium/monsters.json;json;-1;root.monsters.demon.stats.species;demonoid;;cb7e4cb4fe602b07ee5d8c40ad644722;[];true;auto_extracted;false;new;game data text;sentence
24118;models;data/compendium/monsters.json;json;-1;root.monsters.demon.models[0];demon0;;53594cfba0f3d951c9dedfe921d9525e;[];true;auto_extracted;false;new;game data text;sentence
24119;type;data/compendium/monsters.json;json;-1;root.monsters.deudebreau.type;demon;;74186adf7f381c816fbb8dab121a6973;[];true;auto_extracted;false;new;game data text;sentence
24120;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.deudebreau.unique_npc;deudebreau;;f409f95ecabe9b88abf002e0d6af9b97;[];true;auto_extracted;false;new;game data text;sentence
24121;species;data/compendium/monsters.json;json;-1;root.monsters.deudebreau.stats.species;demonoid;;cb7e4cb4fe602b07ee5d8c40ad644722;[];true;auto_extracted;false;new;game data text;sentence
24122;models;data/compendium/monsters.json;json;-1;root.monsters.deudebreau.models[0];deudebreau;;f409f95ecabe9b88abf002e0d6af9b97;[];true;auto_extracted;false;new;game data text;sentence
24123;species;data/compendium/monsters.json;json;-1;root.monsters.succubus.stats.species;demonoid;;cb7e4cb4fe602b07ee5d8c40ad644722;[];true;auto_extracted;false;new;game data text;sentence
24124;models;data/compendium/monsters.json;json;-1;root.monsters.succubus.models[0];succubus0;;9766907acadecad40db8663fdd5309bc;[];true;auto_extracted;false;new;game data text;sentence
24125;type;data/compendium/monsters.json;json;-1;root.monsters.lilith.type;succubus;;cefc78f5c9e6260d999865c17b231af7;[];true;auto_extracted;false;new;game data text;sentence
24126;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.lilith.unique_npc;lilith;;2cb1be65eb9f215215a0725a10b6e39e;[];true;auto_extracted;false;new;game data text;sentence
24127;species;data/compendium/monsters.json;json;-1;root.monsters.lilith.stats.species;demonoid;;cb7e4cb4fe602b07ee5d8c40ad644722;[];true;auto_extracted;false;new;game data text;sentence
24128;models;data/compendium/monsters.json;json;-1;root.monsters.lilith.models[0];lilith;;2cb1be65eb9f215215a0725a10b6e39e;[];true;auto_extracted;false;new;game data text;sentence
24129;type;data/compendium/monsters.json;json;-1;root.monsters.bram succubi.type;succubus;;cefc78f5c9e6260d999865c17b231af7;[];true;auto_extracted;false;new;game data text;sentence
24130;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.bram succubi.unique_npc;bram succubi;;f180370f7b091e1d008bbf75ed0e8576;[];true;auto_extracted;false;new;game data text;sentence
24131;species;data/compendium/monsters.json;json;-1;root.monsters.bram succubi.stats.species;demonoid;;cb7e4cb4fe602b07ee5d8c40ad644722;[];true;auto_extracted;false;new;game data text;sentence
24132;models;data/compendium/monsters.json;json;-1;root.monsters.bram succubi.models[0];bramsuccubi;;c3c952310ce0f31961e50115986f6c27;[];true;auto_extracted;false;new;game data text;sentence
24133;species;data/compendium/monsters.json;json;-1;root.monsters.mimic.stats.species;construct;;e62068a633874d298459a25f8868d306;[];true;auto_extracted;false;new;game data text;sentence
24134;models;data/compendium/monsters.json;json;-1;root.monsters.mimic.models[0];mimic0;;626e4ee20728103b5308c43d1faa5cfe;[];true;auto_extracted;false;new;game data text;sentence
24135;species;data/compendium/monsters.json;json;-1;root.monsters.lich.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24136;models;data/compendium/monsters.json;json;-1;root.monsters.lich.models[0];lich0;;601ad740ed7834ccf32a49db3a9e8afa;[];true;auto_extracted;false;new;game data text;sentence
24137;species;data/compendium/monsters.json;json;-1;root.monsters.minotaur.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24138;models;data/compendium/monsters.json;json;-1;root.monsters.minotaur.models[0];minotaur0;;96b154b60261a305a322b4d0c46705eb;[];true;auto_extracted;false;new;game data text;sentence
24139;species;data/compendium/monsters.json;json;-1;root.monsters.devil.stats.species;demonoid;;cb7e4cb4fe602b07ee5d8c40ad644722;[];true;auto_extracted;false;new;game data text;sentence
24140;models;data/compendium/monsters.json;json;-1;root.monsters.devil.models[0];devil0;;6adf96a62a43a870b97ba8fb9a7c157b;[];true;auto_extracted;false;new;game data text;sentence
24141;species;data/compendium/monsters.json;json;-1;root.monsters.shopkeeper.stats.species;humanoid;;9a3c6698522579630bc5b5ace8ae492d;[];true;auto_extracted;false;new;game data text;sentence
24142;models;data/compendium/monsters.json;json;-1;root.monsters.shopkeeper.models[0];shopkeeper0;;a55de57d8f601ba2708310af4702d929;[];true;auto_extracted;false;new;game data text;sentence
24143;type;data/compendium/monsters.json;json;-1;root.monsters.mysterious shop.type;shopkeeper;;77b8784905f492d38a8c8812d11d2332;[];true;auto_extracted;false;new;game data text;sentence
24144;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.mysterious shop.unique_npc;mysterious shop;;454073ca3bae50ce32ee665bc61f2623;[];true;auto_extracted;false;new;game data text;sentence
24145;species;data/compendium/monsters.json;json;-1;root.monsters.mysterious shop.stats.species;humanoid;;9a3c6698522579630bc5b5ace8ae492d;[];true;auto_extracted;false;new;game data text;sentence
24146;models;data/compendium/monsters.json;json;-1;root.monsters.mysterious shop.models[0];secretmerchant;;5305462c10914c8658c3c608e0c9f07a;[];true;auto_extracted;false;new;game data text;sentence
24147;species;data/compendium/monsters.json;json;-1;root.monsters.kobold.stats.species;beastfolk;;ade4496714daeb3f0e85f1cd564bb66e;[];true;auto_extracted;false;new;game data text;sentence
24148;models;data/compendium/monsters.json;json;-1;root.monsters.kobold.models[0];kobold0;;e592748eabad36c65617e97cee2a140a;[];true;auto_extracted;false;new;game data text;sentence
24149;models;data/compendium/monsters.json;json;-1;root.monsters.kobold.models[1];kobold1;;daef9631538b6aa754f3c5a82de1eff0;[];true;auto_extracted;false;new;game data text;sentence
24150;models;data/compendium/monsters.json;json;-1;root.monsters.kobold.models[2];kobold2;;ced227088924ee80c5d29ea26e2f3b72;[];true;auto_extracted;false;new;game data text;sentence
24151;species;data/compendium/monsters.json;json;-1;root.monsters.scarab.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24152;models;data/compendium/monsters.json;json;-1;root.monsters.scarab.models[0];scarab0;;88cf1fe474e6889e946a80915531b93d;[];true;auto_extracted;false;new;game data text;sentence
24153;type;data/compendium/monsters.json;json;-1;root.monsters.xyggi.type;scarab;;515c5c5321575ae424efde4214ccf08e;[];true;auto_extracted;false;new;game data text;sentence
24154;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.xyggi.unique_npc;xyggi;;ed4af449025c8f55c197dfdaea74795d;[];true;auto_extracted;false;new;game data text;sentence
24155;species;data/compendium/monsters.json;json;-1;root.monsters.xyggi.stats.species;beast;;b878bc127cdb631d4fea3580fccceaa0;[];true;auto_extracted;false;new;game data text;sentence
24156;models;data/compendium/monsters.json;json;-1;root.monsters.xyggi.models[0];xyggi;;ed4af449025c8f55c197dfdaea74795d;[];true;auto_extracted;false;new;game data text;sentence
24157;species;data/compendium/monsters.json;json;-1;root.monsters.crystalgolem.stats.species;construct;;e62068a633874d298459a25f8868d306;[];true;auto_extracted;false;new;game data text;sentence
24158;models;data/compendium/monsters.json;json;-1;root.monsters.crystalgolem.models[0];crystalgolem0;;0c578f496ea37d09a61674a61ddadb2f;[];true;auto_extracted;false;new;game data text;sentence
24159;species;data/compendium/monsters.json;json;-1;root.monsters.incubus.stats.species;demonoid;;cb7e4cb4fe602b07ee5d8c40ad644722;[];true;auto_extracted;false;new;game data text;sentence
24160;models;data/compendium/monsters.json;json;-1;root.monsters.incubus.models[0];incubus0;;e1e78316eee154d84cb708ea4dda8e05;[];true;auto_extracted;false;new;game data text;sentence
24161;models;data/compendium/monsters.json;json;-1;root.monsters.incubus.models[1];incubus1;;4639d7fd50652d5af69782c8c64b21be;[];true;auto_extracted;false;new;game data text;sentence
24162;models;data/compendium/monsters.json;json;-1;root.monsters.incubus.models[2];incubus2;;cb00f64dbd467a0ac2a50109e6e0b2e9;[];true;auto_extracted;false;new;game data text;sentence
24163;species;data/compendium/monsters.json;json;-1;root.monsters.vampire.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24164;models;data/compendium/monsters.json;json;-1;root.monsters.vampire.models[0];vampire0;;df0d1b0ae4677a79055c9dccf9064472;[];true;auto_extracted;false;new;game data text;sentence
24165;models;data/compendium/monsters.json;json;-1;root.monsters.vampire.models[1];vampire1;;c63892adfd9fa708a0ef14d10875c159;[];true;auto_extracted;false;new;game data text;sentence
24166;type;data/compendium/monsters.json;json;-1;root.monsters.bram kindly.type;vampire;;1c020611e3b753925ffc8af8745c0556;[];true;auto_extracted;false;new;game data text;sentence
24167;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.bram kindly.unique_npc;bram kindly;;743c54de49feb1aa088800dc455e707f;[];true;auto_extracted;false;new;game data text;sentence
24168;species;data/compendium/monsters.json;json;-1;root.monsters.bram kindly.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24169;models;data/compendium/monsters.json;json;-1;root.monsters.bram kindly.models[0];bram;;e4fa3adecabcf036f6f95da68bfe76bb;[];true;auto_extracted;false;new;game data text;sentence
24170;species;data/compendium/monsters.json;json;-1;root.monsters.shadow.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
24171;models;data/compendium/monsters.json;json;-1;root.monsters.shadow.models[0];shadow0;;53171b9d81cdb7d775994594fc9dc61d;[];true;auto_extracted;false;new;game data text;sentence
24172;type;data/compendium/monsters.json;json;-1;root.monsters.artemisia.type;shadow;;3bf1114a986ba87ed28fc1b5884fc2f8;[];true;auto_extracted;false;new;game data text;sentence
24173;unique_npc;data/compendium/monsters.json;json;-1;root.monsters.artemisia.unique_npc;artemisia;;885a4ae37a7c0a59355a9f2df004a60a;[];true;auto_extracted;false;new;game data text;sentence
24174;species;data/compendium/monsters.json;json;-1;root.monsters.artemisia.stats.species;undead;;7534222f8fa2c2a136aa735effc7b269;[];true;auto_extracted;false;new;game data text;sentence
